"","Player","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","X","OWS","DWS","WS","WS.48","X.1","OBPM","DBPM","BPM","VORP"
"125","Keyon Dooling","SG",31,"BOS",46,662,6.9,0.515,0.497,0.19,0.6,6.1,3.5,12.1,1,0.2,16.1,15.3,0.0,-0.2,0.8,0.6,0.042,0.0,-2.7,-1.2,-3.9,-0.3
"126","Toney Douglas","PG",25,"NYK",38,656,7.1,0.393,0.403,0.09,2.8,10,6.3,19.6,2.3,0.1,15.7,24.4,0.0,-1.4,0.8,-0.6,-0.046,0.0,-3.9,-1.1,-5,-0.5
"127","Goran Dragic","PG",25,"HOU",66,1752,18,0.567,0.337,0.317,3.5,7.7,5.6,32.5,2.5,0.4,18.7,21.8,0.0,3.6,1.5,5.1,0.139,0.0,3,-1,2.1,1.8
"128","Jared Dudley","SG",26,"PHO",65,2020,15.4,0.575,0.325,0.255,5.4,11.4,8.4,8.8,1.3,0.7,9.1,17.7,0.0,4,1.1,5.1,0.121,0.0,2.7,0,2.7,2.4
"129","Chris Duhon","PG",29,"ORL",63,1226,8.4,0.558,0.586,0.103,1.3,8.4,4.8,19.1,1.5,0.6,27.6,11.2,0.0,0.4,0.9,1.3,0.051,0.0,-2.1,-0.2,-2.3,-0.1
"130","Tim Duncan","C",35,"SAS",58,1634,22.5,0.531,0.005,0.34,7.9,28.2,18.3,13.5,1.2,3.9,10.3,26.2,0.0,3,2.9,5.9,0.174,0.0,-0.2,2.6,2.4,1.8
"131","Mike Dunleavy","SF",31,"MIL",55,1445,16.6,0.597,0.413,0.284,2.2,13.7,7.8,13,1,0.4,9.3,19,0.0,3.5,0.9,4.4,0.146,0.0,2.6,-1.7,1,1.1
"132","Kevin Durant","SF",23,"OKC",66,2546,26.2,0.61,0.265,0.386,1.9,20.4,11.8,17.5,1.8,2.2,14,31.3,0.0,8.5,3.7,12.2,0.23,0.0,4.7,0.5,5.2,4.6
"133","Jerome Dyson","PG",24,"NOH",9,180,11.3,0.525,0.167,0.75,1.3,11.1,6.3,16.2,3.3,0.9,23.9,22,0.0,-0.1,0.2,0.1,0.026,0.0,-3.6,0.5,-3.1,-0.1
"134","Devin Ebanks","SG",22,"LAL",24,396,8.3,0.465,0.101,0.393,7.7,7.6,7.6,4.6,1.5,1.1,14.7,14.2,0.0,0,0.3,0.3,0.033,0.0,-3.2,-0.2,-3.4,-0.1
"135","Wayne Ellington","SG",24,"MIN",51,973,9.4,0.487,0.358,0.132,1.6,9.7,5.6,5.5,1.4,0.7,7.5,15.8,0.0,0.3,0.5,0.8,0.041,0.0,-1.9,-0.7,-2.6,-0.2
"136","Monta Ellis","SG",26,"GSW",37,1365,18.6,0.516,0.222,0.264,1.3,9.2,5.3,29.3,2.1,0.7,13.5,30.7,0.0,1.2,0.4,1.5,0.054,0.0,2,-2.2,-0.3,0.6
"137","Monta Ellis","SG",26,"MIL",21,755,15.4,0.493,0.134,0.265,0.6,10.4,5.3,27.3,2,0.6,12.6,25,0.0,0.5,0.6,1.1,0.067,0.0,0.1,-1.3,-1.2,0.2
"138","Francisco Elson","C",35,"PHI",5,16,6.3,0.333,0,0,0,7,3.5,8.8,3.3,4.7,25,11.7,0.0,0,0,0,-0.026,0.0,-8.6,4.3,-4.3,0
"139","Andre Emmett","SF",29,"NJN",6,45,13.3,0.618,0.143,1.143,5,10.6,7.7,3.6,2.4,1.7,16,12.7,0.0,0.1,0,0.1,0.089,0.0,-2.3,-0.7,-2.9,0
"140","Semih Erden","C",25,"CLE",28,333,9.9,0.538,0,0.554,6.6,18.5,12.3,4.6,1.6,1.1,14.8,14.6,0.0,0.2,0.2,0.4,0.057,0.0,-3.7,-0.9,-4.7,-0.2
"141","Jeremy Evans","SF",24,"UTA",29,217,19.6,0.632,0.024,0.381,9.9,16.6,13.2,9.1,1.5,8.8,9.3,11.2,0.0,0.6,0.3,0.9,0.193,0.0,1,4.7,5.7,0.4
"142","Maurice Evans","SF",33,"WAS",24,343,9,0.497,0.402,0.116,2.6,5.3,3.9,4.2,2.1,0,7.8,16.7,0.0,0.2,0.1,0.3,0.041,0.0,-1.2,-2.6,-3.8,-0.2
"143","Reggie Evans","PF",31,"LAC",56,771,9.2,0.504,0,0.986,15.3,26.7,20.9,3.1,2.2,0.6,29.9,8.8,0.0,0.2,1,1.3,0.079,0.0,-3.3,1.1,-2.2,0
"144","Tyreke Evans","SG",22,"SAC",63,2162,16.4,0.512,0.11,0.287,3.1,12,7.3,22.1,2,1,14.4,23.8,0.0,2,0.6,2.7,0.059,0.0,0.5,-0.8,-0.3,0.9
"145","Christian Eyenga","SF",22,"CLE",6,83,2.1,0.208,0.105,0.316,4,12.8,8.2,7.2,1.9,3.7,8.5,12.8,0.0,-0.2,0.1,-0.2,-0.103,0.0,-8.5,1.3,-7.1,-0.1
"146","Christian Eyenga","SF",22,"LAL",1,19,16.7,0.581,0.167,0.333,6.2,5.6,5.9,8.8,0,3.8,12.7,19,0.0,0,0,0,0.122,0.0,-1,-1.8,-2.8,0
"147","Kenneth Faried","PF",22,"DEN",46,1037,21.9,0.618,0,0.531,16.5,22.9,19.8,5.5,1.7,3.6,12.4,18.7,0.0,3.2,1.3,4.6,0.212,0.0,2.3,1,3.4,1.4
"148","Jordan Farmar","PG",25,"NJN",39,831,17.4,0.592,0.397,0.2,1,7.8,4.3,29,1.5,0.2,16.6,22.6,0.0,1.8,0,1.8,0.104,0.0,2.4,-4.1,-1.8,0.1
"149","Derrick Favors","PF",20,"UTA",65,1376,17.1,0.537,0,0.436,13,22.5,17.7,5,1.4,3.8,16.3,20.7,0.0,1.4,1.6,3,0.105,0.0,-1.3,0.5,-0.8,0.4
"150","Raymond Felton","PG",27,"POR",60,1906,13.4,0.491,0.316,0.193,1.6,7.6,4.6,33.3,2.2,0.4,19.6,20.8,0.0,0.7,1,1.7,0.042,0.0,-0.1,-1.8,-1.8,0.1
"151","Rudy Fernandez","SG",26,"DEN",31,710,13.3,0.549,0.542,0.191,1.5,8.9,5.3,15.9,2.2,0.3,14.1,17.8,0.0,0.8,0.4,1.2,0.083,0.0,1.5,-1.1,0.4,0.4
"152","Kyrylo Fesenko","C",25,"IND",3,17,29.8,0.524,0,1.2,13.3,46,29.8,9.5,6.2,0,0,20.4,0.0,0.1,0.1,0.1,0.374,0.0,1.9,3.1,5,0
"153","Landry Fields","SG",23,"NYK",66,1894,12,0.506,0.236,0.267,3.6,13.5,8.5,14.5,2.1,0.7,15.1,16,0.0,0.8,2.6,3.4,0.085,0.0,-1.1,1.5,0.4,1.2
"154","Derek Fisher","PG",37,"LAL",43,1101,8.8,0.479,0.308,0.221,1.1,8,4.7,19.2,1.9,0.2,18.1,13.4,0.0,0.2,0.9,1.1,0.048,0.0,-2,-0.4,-2.4,-0.1
"155","Derek Fisher","PG",37,"OKC",20,407,5.9,0.429,0.324,0.13,0.6,7.1,4.1,10.1,1.4,0.2,11.6,14.3,0.0,-0.2,0.2,0.1,0.011,0.0,-3.1,-1.5,-4.6,-0.3
"156","Jonny Flynn","PG",22,"HOU",11,135,8.8,0.392,0.22,0.341,0.9,6.1,3.4,30.2,1.2,0.6,16,18.9,0.0,-0.1,0.1,0,-0.006,0.0,-4.3,-3.5,-7.8,-0.2
"157","Jonny Flynn","PG",22,"POR",18,281,12.3,0.465,0.278,0.278,2.8,10.2,6.4,38.3,0.6,0.3,21.1,20.8,0.0,0.1,0.1,0.1,0.02,0.0,-1.8,-3.6,-5.4,-0.2
"158","Jeff Foote","C",24,"NOH",4,39,-0.9,0.333,0,0,3.1,15,9.2,0,0,2.1,25,9.7,0.0,-0.1,0,-0.1,-0.079,0.0,-9.9,-2,-12,-0.1
"159","Gary Forbes","SG",26,"TOR",48,713,13.3,0.513,0.306,0.336,4.5,12.2,8.4,13.7,1.8,0.5,14.8,24.1,0.0,0.1,0.7,0.8,0.053,0.0,-0.8,-1.3,-2.2,0
"160","T.J. Ford","PG",28,"SAS",14,191,11,0.519,0.186,0.326,1.8,8.8,5.4,32.7,2.4,0.8,31.9,17.2,0.0,0,0.2,0.2,0.053,0.0,-3.1,-0.6,-3.6,-0.1
"161","Courtney Fortson","PG",23,"LAC",4,46,11.4,0.533,0.333,0.75,10.2,10.5,10.3,16.6,0,0,23.9,21,0.0,0,0,0,0.03,0.0,-1.5,-3.1,-4.6,0
"162","Courtney Fortson","PG",23,"HOU",6,49,8.5,0.398,0.45,0.3,4.7,12,8.3,15.6,3.2,0,18.1,25.6,0.0,-0.1,0.1,-0.1,-0.065,0.0,-4.1,-1,-5.1,0
"163","Jeff Foster","C",35,"IND",11,141,11.1,0.569,0.056,0.5,14.5,19,16.7,4.2,3,0.6,24.2,9.3,0.0,0.2,0.2,0.4,0.134,0.0,-0.6,1.7,1.1,0.1
"164","Randy Foye","SG",28,"LAC",65,1682,13.5,0.522,0.511,0.132,1.7,8.1,4.9,14.2,1.5,1.2,9.7,20.7,0.0,2.4,0.8,3.2,0.092,0.0,1.4,-1.7,-0.3,0.7
"165","Jimmer Fredette","PG",22,"SAC",61,1135,10.8,0.495,0.484,0.108,1.6,5.7,3.5,15.1,1.3,0.2,12.5,20.4,0.0,0.5,-0.2,0.3,0.012,0.0,-0.4,-4,-4.4,-0.7
"166","Channing Frye","PF",28,"PHO",64,1669,14.9,0.519,0.429,0.134,4.8,20.6,12.8,8.3,1.3,3,8.8,19.3,0.0,1.8,1.9,3.7,0.106,0.0,0.7,1.2,1.9,1.7
"167","Dan Gadzuric","C",33,"NYK",2,13,-4.3,0,0,1,8.8,35.9,22.2,0,4,6.1,25.8,13.4,0.0,-0.1,0,0,-0.169,0.0,-16.8,2.7,-14,0
"168","Sundiata Gaines","SG",25,"NJN",57,793,15,0.465,0.303,0.354,3.8,12.2,7.9,27.2,3.7,0.2,14.2,21.1,0.0,0.4,0.6,1,0.059,0.0,-0.2,-0.6,-0.8,0.2
"169","Danilo Gallinari","SF",23,"DEN",43,1351,16.5,0.563,0.393,0.448,2.5,14.6,8.7,13,1.6,1.3,10.9,20.7,0.0,2.9,1,3.9,0.14,0.0,2.3,-0.2,2.1,1.4
"170","Francisco Garcia","SF",30,"SAC",49,798,10.7,0.483,0.572,0.131,1.4,12.7,6.8,5.8,2.3,3.4,8.3,14.4,0.0,0.3,0.5,0.8,0.048,0.0,-1.6,0.4,-1.2,0.2
"171","Kevin Garnett","C",35,"BOS",60,1864,20.4,0.55,0.012,0.243,4.4,25.8,15.6,17.9,1.6,2.5,11.1,24.9,0.0,2.6,4.3,6.9,0.178,0.0,0.2,3.3,3.6,2.6
"172","Marc Gasol","C",27,"MEM",65,2370,18.4,0.541,0.016,0.428,5.8,23.1,14.3,14.1,1.4,4.1,12.1,19.1,0.0,4.2,4,8.2,0.166,0.0,0.3,3.6,3.9,3.5
"173","Pau Gasol","PF",31,"LAL",65,2430,20.4,0.547,0.029,0.285,8.8,21.8,15.6,17.2,0.8,2.6,12.1,22.1,0.0,5.2,3.1,8.3,0.165,0.0,1.7,2,3.7,3.5
"174","Rudy Gay","SF",25,"MEM",65,2422,17.8,0.521,0.162,0.246,6.1,14.1,10.1,10.8,2.1,1.8,12,25.1,0.0,2.8,3.3,6,0.12,0.0,1,0.8,1.8,2.3
"175","Alonzo Gee","SG",24,"CLE",63,1827,13.2,0.516,0.249,0.385,6.1,14.3,10,10.6,2.4,0.7,15,18.7,0.0,1.2,1.2,2.4,0.063,0.0,-0.5,0.1,-0.5,0.7
"176","Paul George","SG",21,"IND",66,1958,16.5,0.555,0.366,0.285,3.2,17.9,10.6,13.6,2.9,1.5,14,19.3,0.0,2.8,3.2,6,0.148,0.0,1.9,1.9,3.9,2.9
"177","Daniel Gibson","SG",25,"CLE",35,916,9.2,0.493,0.56,0.173,1.3,11.6,6.3,13.5,1.5,1.3,14.4,15.3,0.0,0.2,0.3,0.5,0.028,0.0,-1.3,-0.8,-2.2,0
"178","Taj Gibson","PF",26,"CHI",63,1284,16.9,0.522,0,0.334,12,16.8,14.4,5.9,1.1,4.5,11.5,18.6,0.0,1.8,2.6,4.5,0.167,0.0,-1.1,2.3,1.2,1
"179","Manu Ginobili","SG",34,"SAS",34,792,24.1,0.668,0.442,0.354,2.7,13.9,8.4,30.3,1.6,1.1,16.3,22.7,0.0,3.4,0.9,4.2,0.257,0.0,6.5,-0.1,6.4,1.7
"180","Mickell Gladness","PF",25,"MIA",8,28,1.8,0.333,0,0,4.4,41.1,23.5,9.8,1.9,2.9,50,9.9,0.0,-0.1,0.1,0,-0.004,0.0,-9.9,4.6,-5.2,0
"181","Mickell Gladness","PF",25,"GSW",18,224,10.5,0.441,0,0.214,6.6,17.2,11.9,2,0.7,6.5,6.1,13.4,0.0,0,0.2,0.2,0.033,0.0,-5.4,0.6,-4.8,-0.2
"182","Ryan Gomes","SF",29,"LAC",32,425,4.4,0.371,0.305,0.116,3.9,13.3,8.5,4.1,2,0,13.1,12.5,0.0,-0.5,0.3,-0.2,-0.021,0.0,-5,-0.4,-5.4,-0.4
"183","Drew Gooden","C",30,"MIL",56,1469,18.8,0.512,0.084,0.317,9.5,18,13.6,16.5,1.6,1.7,12.7,25.7,0.0,2,1.5,3.6,0.116,0.0,0.7,0.3,1,1.1
"184","Ben Gordon","SG",28,"DET",52,1398,13.5,0.549,0.277,0.257,1.2,9.5,5.2,16.5,1.3,0.6,16.3,23.3,0.0,1,0.7,1.7,0.058,0.0,0,-2.4,-2.4,-0.1
"185","Eric Gordon","PG",23,"NOH",9,310,19.2,0.549,0.286,0.464,0.8,8.7,4.8,19.3,2.3,1.1,12.5,29.4,0.0,0.5,0.3,0.7,0.115,0.0,2.2,-1.9,0.3,0.2
"186","Marcin Gortat","C",27,"PHO",66,2114,21.2,0.578,0.003,0.326,10,25,17.6,4.8,1.2,3.4,9.3,20.8,0.0,4.9,2.7,7.6,0.172,0.0,0.8,1.2,2,2.1
"187","Andrew Goudelock","SG",23,"LAL",40,419,8.4,0.488,0.431,0.069,1.4,6.6,4.1,8,0.5,0,10.5,21.9,0.0,0,0.1,0.1,0.011,0.0,-2.3,-4.3,-6.6,-0.5
"188","Danny Granger","SF",28,"IND",62,2062,18.6,0.542,0.343,0.309,4.3,12.3,8.4,9.7,1.6,1.5,9.3,25.9,0.0,4.5,2.2,6.7,0.155,0.0,3.1,-1.2,1.9,2
"189","Aaron Gray","C",27,"TOR",49,813,11.1,0.526,0,0.292,12.1,28.3,20.3,5.5,1.5,1.7,21.9,13.5,0.0,0.1,1.3,1.4,0.082,0.0,-3.5,1.5,-2,0
"190","Danny Green","SG",24,"SAS",66,1522,15.5,0.579,0.491,0.21,4.2,12.9,8.6,8.3,2,2.2,11.4,17.6,0.0,2.5,2,4.5,0.142,0.0,2,1.2,3.2,2
"191","Gerald Green","SF",26,"NJN",31,781,15.8,0.574,0.344,0.203,2.2,14.2,8,8.5,1.9,1.7,13.6,23.6,0.0,0.8,0.4,1.2,0.072,0.0,0.2,-1.8,-1.6,0.1
"192","Willie Green","SG",30,"ATL",53,922,13.9,0.578,0.348,0.172,1.9,8.2,5.1,7.4,1.3,0.5,8.6,19.5,0.0,1.4,0.9,2.4,0.122,0.0,0.3,-2,-1.7,0.1
"193","Donte Greene","PF",23,"SAC",53,777,11.8,0.491,0.395,0.207,2.6,16.9,9.4,6.8,1.2,2.7,9.9,18,0.0,0.3,0.3,0.7,0.041,0.0,-2.3,-1.3,-3.6,-0.3
"194","Blake Griffin","PF",22,"LAC",66,2392,23.4,0.557,0.016,0.458,10.7,25.1,17.8,16.6,1.2,1.7,10.9,26.6,0.0,6.6,2.6,9.2,0.185,0.0,3.1,1.1,4.1,3.7
"195","Hamed Haddadi","C",26,"MEM",35,206,16.3,0.589,0.021,0.542,15.6,24.9,20.1,6.1,0.3,10.3,26.1,17.7,0.0,0.1,0.4,0.6,0.131,0.0,-3.5,4.1,0.6,0.1
"196","Jordan Hamilton","SF",21,"DEN",26,258,13.9,0.508,0.423,0.045,5.1,22.4,14,12.6,0.8,0.9,12.4,22.3,0.0,0.1,0.2,0.3,0.055,0.0,-0.6,-1.8,-2.4,0
"197","Richard Hamilton","SG",33,"CHI",28,697,13.2,0.5,0.148,0.119,3.3,7.2,5.3,21,0.9,0.1,13.1,24.5,0.0,0.5,0.8,1.3,0.092,0.0,-0.4,-1.7,-2.1,0
"198","Tyler Hansbrough","PF",26,"IND",66,1442,14.7,0.511,0.002,0.58,8.9,13.7,11.3,3.5,2,0.5,9.8,20.9,0.0,2.2,1.7,3.9,0.129,0.0,-1.3,-1.5,-2.7,-0.3
"199","Luke Harangody","PF",24,"CLE",21,231,10.4,0.427,0.323,0.185,9.5,16.9,13,4.3,1.4,1,5.4,14.5,0.0,0.1,0.1,0.2,0.046,0.0,-2.7,-1.9,-4.6,-0.2
"200","James Harden","SG",22,"OKC",62,1946,21.1,0.66,0.464,0.587,1.9,12.2,7.4,19.3,1.6,0.6,14.8,21.6,0.0,7.5,1.8,9.3,0.23,0.0,5.6,-1.1,4.5,3.2
"201","Justin Harper","PF",22,"ORL",14,84,1.7,0.318,0.419,0.032,4.1,12.5,8.2,3.9,1.3,2.8,16,20.9,0.0,-0.3,0.1,-0.3,-0.145,0.0,-8.9,-0.9,-9.8,-0.2
"202","Josh Harrellson","PF",22,"NYK",37,540,13.7,0.505,0.396,0.174,10,21,15.4,3.3,2.2,3,11.1,15,0.0,0.4,1,1.4,0.127,0.0,-1.6,1.2,-0.4,0.2
"203","Al Harrington","PF",31,"DEN",64,1761,15.3,0.535,0.392,0.228,4.9,20.4,12.9,8.2,1.7,0.5,11.6,24.4,0.0,1.6,1.6,3.2,0.088,0.0,0.8,-1.3,-0.5,0.6
"204","Devin Harris","PG",28,"UTA",63,1741,16,0.564,0.393,0.386,0.8,6.7,3.7,28.3,1.9,0.6,16.1,19.5,0.0,3.3,0.8,4.2,0.115,0.0,2.7,-2.4,0.3,1
"205","Manny Harris","SG",22,"CLE",26,456,11.7,0.492,0.24,0.393,2.6,15.3,8.7,11.8,1.5,1,13.3,20,0.0,0.1,0.2,0.3,0.03,0.0,-2.7,-1.5,-4.3,-0.3
"206","Terrel Harris","SG",24,"MIA",22,318,6.7,0.434,0.47,0.253,7,11.9,9.6,12.2,1.5,0.5,21.3,17.1,0.0,-0.3,0.4,0.1,0.011,0.0,-3,-0.5,-3.4,-0.1
"207","Tobias Harris","SF",19,"MIL",42,479,14.2,0.54,0.136,0.32,6.7,16.8,11.6,7.4,1.4,1.1,13.9,20.6,0.0,0.4,0.4,0.9,0.087,0.0,-2,-1.5,-3.5,-0.2
"208","Udonis Haslem","PF",31,"MIA",64,1589,10.9,0.479,0,0.286,9.1,25.6,17.7,4,1.2,1.2,13,13.5,0.0,0.7,2.8,3.5,0.106,0.0,-3.5,0.7,-2.8,-0.3
"209","Spencer Hawes","C",23,"PHI",37,920,18.1,0.517,0.038,0.172,9.4,23.3,16.3,17.6,0.9,3.9,13.8,20.3,0.0,1.1,1.9,2.9,0.152,0.0,-0.6,3.3,2.7,1.1
"210","Chuck Hayes","C",28,"SAC",54,1039,8.9,0.459,0.012,0.229,7.3,18,12.4,10.4,1.8,1.2,21.1,9.9,0.0,0.1,0.5,0.6,0.028,0.0,-3.1,1.3,-1.8,0.1
"211","Gordon Hayward","SF",21,"UTA",66,2015,15.5,0.568,0.271,0.396,3.3,9.9,6.6,15.9,1.4,1.6,13.7,17.8,0.0,3.8,1,4.9,0.116,0.0,2,-0.1,1.9,2
"212","Lazar Hayward","SF",25,"OKC",26,141,3.1,0.427,0.368,0.316,1.7,10.6,6.5,4.2,1.1,0.5,17.2,16.8,0.0,-0.2,0.1,-0.1,-0.04,0.0,-5.6,-2.4,-8,-0.2
"213","Brendan Haywood","C",32,"DAL",54,1146,12.9,0.52,0,0.421,13.7,18,15.9,2.6,1.1,3.8,14.5,12.8,0.0,1.1,1.6,2.7,0.114,0.0,-2.4,1.9,-0.5,0.4
"214","Gerald Henderson","SG",24,"CHA",55,1831,14,0.511,0.065,0.282,3.9,10.5,7,13.5,1.4,0.8,11,23,0.0,0.8,0.2,1,0.026,0.0,-0.7,-1.9,-2.6,-0.3
"215","Xavier Henry","SG",20,"NOH",45,759,9.2,0.45,0.075,0.373,3.8,12.7,8.3,7.6,1.9,0.9,11.7,18.7,0.0,-0.4,0.7,0.2,0.015,0.0,-4.1,-0.5,-4.6,-0.5
"216","Roy Hibbert","C",25,"IND",65,1937,19.3,0.539,0.001,0.358,12.5,20.7,16.6,9.9,0.9,5.2,14.2,21.1,0.0,3.2,3,6.2,0.154,0.0,0.5,2.4,3,2.4
"217","J.J. Hickson","PF",23,"SAC",35,644,9.9,0.416,0.006,0.335,10.9,19.7,15.1,5,1.4,1.9,16.4,16,0.0,-0.5,0.3,-0.1,-0.009,0.0,-4.8,-0.5,-5.3,-0.5
"218","J.J. Hickson","PF",23,"POR",19,600,20.2,0.568,0.005,0.347,12.6,18.3,15.4,6.9,1.1,2.3,10.9,21.6,0.0,1.4,0.5,1.8,0.147,0.0,1,-0.4,0.6,0.4
"219","Cory Higgins","PG",22,"CHA",38,423,4.1,0.402,0.125,0.375,1.8,7.9,4.7,15,0.6,1.1,17.3,24.6,0.0,-1.2,-0.1,-1.3,-0.15,0.0,-7.4,-4.1,-11.6,-1
"220","Nene Hilario","C",29,"DEN",28,826,16.7,0.554,0.007,0.473,6.3,22.6,14.7,11.7,2.2,2.4,18.5,22.5,0.0,0.5,1.1,1.6,0.092,0.0,-1.4,2.1,0.7,0.6
"221","Nene Hilario","C",29,"WAS",11,284,24.2,0.624,0.018,0.313,7.9,25.3,16.5,12.8,1.1,3.5,13,23.1,0.0,0.8,0.3,1.1,0.191,0.0,1.8,0.6,2.4,0.3
"222","George Hill","PG",25,"IND",50,1274,15.7,0.557,0.387,0.308,2.8,10.5,6.7,18.8,1.7,1.1,10.8,17.2,0.0,2.8,1.3,4,0.152,0.0,2.6,-0.3,2.3,1.4
"223","Grant Hill","SF",39,"PHO",49,1378,12.3,0.5,0.118,0.242,2.4,11.5,7,12.1,1.5,1.5,11.5,18.6,0.0,0.6,0.9,1.6,0.055,0.0,-1.2,0.7,-0.5,0.5
"224","Jordan Hill","C",24,"HOU",32,469,15.1,0.529,0.022,0.289,11.5,27,19.2,4.7,1,3.4,13.6,17.1,0.0,0.5,0.7,1.1,0.118,0.0,-2.8,0.6,-2.3,0
"225","Jordan Hill","C",24,"LAL",7,82,19.3,0.492,0,0.267,20,22.1,21.1,4.2,3.2,5.3,17.3,22.6,0.0,0,0.2,0.2,0.12,0.0,-2.7,1.9,-0.8,0
"226","Kirk Hinrich","SG",31,"ATL",48,1237,9.2,0.511,0.461,0.108,1.1,8.5,4.8,16.3,1.6,0.7,15.8,13.9,0.0,0.4,1.4,1.8,0.069,0.0,-1.4,-0.1,-1.4,0.2
"227","Darington Hobson","SG",24,"MIL",5,39,-3.3,0.154,0.462,0,0,8.7,4.2,20.9,0,0,13.3,16.9,0.0,-0.2,0,-0.2,-0.225,0.0,-9.9,-4.3,-14.1,-0.1
"228","Jrue Holiday","PG",21,"PHI",65,2196,14.7,0.496,0.205,0.144,2.9,7.9,5.4,21.6,2.5,0.6,13.2,21.8,0.0,0.9,3.3,4.2,0.092,0.0,0.2,0.6,0.9,1.6
"229","Ryan Hollins","C",27,"CLE",24,362,7,0.555,0,0.982,7.6,10.1,8.8,2.6,0.6,2.5,23,12.9,0.0,0,0.1,0.1,0.013,0.0,-4.4,-0.9,-5.4,-0.3
"230","Ryan Hollins","C",27,"BOS",15,160,6.8,0.571,0,0.714,7,12,9.6,3,0.3,2.4,23,14.3,0.0,-0.1,0.2,0.1,0.044,0.0,-5,0.3,-4.7,-0.1
"231","Tyler Honeycutt","SF",21,"SAC",15,88,10.4,0.382,0.125,0.208,3.6,14.4,8.7,11.5,2.3,2.5,7.1,13.9,0.0,0,0.1,0,0.013,0.0,-4.3,0.3,-4,0
"232","Al Horford","C",25,"ATL",11,348,19,0.585,0.01,0.291,8.8,17.1,13,11.7,1.5,3.1,12.1,17.9,0.0,0.8,0.6,1.3,0.18,0.0,0.5,2.3,2.8,0.4
"233","Dennis Horner","PF",23,"NJN",8,22,6.6,0.434,0.25,1,10.3,16.3,13.2,0,0,0,14.8,14.1,0.0,0,0,0,-0.012,0.0,-6.8,-6.7,-13.6,-0.1
"234","Dwight Howard","C",26,"ORL",54,2070,24.2,0.569,0.01,0.788,11,33.1,21.9,9.8,2.1,4.4,15.2,26.1,0.0,3.3,4.4,7.7,0.179,0.0,0.1,3.7,3.8,3
"235","Josh Howard","SF",31,"UTA",43,991,10.5,0.461,0.102,0.269,4.5,13.9,9.2,7.9,1.7,0.8,11.6,20.7,0.0,-0.2,0.7,0.5,0.025,0.0,-2.6,-0.9,-3.4,-0.4
"236","Juwan Howard","PF",38,"MIA",28,190,3.6,0.354,0,0.182,11.8,17.6,14.8,7.8,1.1,0.4,25.2,19.4,0.0,-0.6,0.3,-0.3,-0.076,0.0,-8.1,-0.8,-8.9,-0.3
"237","Lester Hudson","PG",27,"CLE",13,314,14.7,0.492,0.404,0.252,2.4,14.7,8.3,21.4,2.3,0.7,15.2,28.3,0.0,0,0.2,0.2,0.026,0.0,0.2,-1.8,-1.6,0
"238","Lester Hudson","PG",27,"MEM",3,20,0.4,0.365,0.273,0.273,0,0,0,8.2,0,0,14,32.4,0.0,-0.1,0,-0.1,-0.207,0.0,-10.2,-9,-19.1,-0.1
"239","Larry Hughes","PG",33,"ORL",9,114,-4.8,0.262,0.318,0.091,1,4.1,2.5,9.2,0.9,0,34.4,14.3,0.0,-0.5,0,-0.5,-0.193,0.0,-10.2,-1.2,-11.4,-0.3
"240","Kris Humphries","PF",26,"NJN",62,2162,17.9,0.539,0,0.414,12.2,24.8,18.3,7.4,1.2,2.6,13,19.3,0.0,3.6,1.7,5.3,0.118,0.0,-0.6,0.4,-0.2,1
"241","Serge Ibaka","PF",22,"OKC",66,1792,19,0.556,0.006,0.241,13.2,18.2,15.9,2.5,1,9.8,12.7,15.7,0.0,3,3.2,6.2,0.167,0.0,-0.9,3.8,3,2.2
"242","Andre Iguodala","SF",28,"PHI",62,2209,17.6,0.537,0.305,0.31,2.8,16.4,9.6,23.7,2.6,1,13.8,17.7,0.0,3.1,4.2,7.3,0.158,0.0,1.7,2.7,4.4,3.6
"243","Ersan Ilyasova","PF",24,"MIL",60,1655,20.5,0.577,0.188,0.307,12.7,22.8,17.6,7,1.3,2,10.1,20.1,0.0,4.4,2,6.4,0.185,0.0,2.2,-0.2,2,1.7
"244","Kyrie Irving","PG",19,"CLE",51,1558,21.4,0.566,0.245,0.262,3.1,11.2,7,36.5,1.8,1,16.1,28.7,0.0,3.4,0.6,4.1,0.125,0.0,4.9,-1.7,3.3,2.1
"245","Royal Ivey","SG",30,"OKC",34,354,4.7,0.464,0.726,0.11,0.3,6.9,3.9,4.1,2,0,10.5,10.9,0.0,-0.1,0.3,0.2,0.025,0.0,-1.9,-1.2,-3.1,-0.1
"246","Jarrett Jack","PG",28,"NOH",45,1530,17.9,0.54,0.192,0.254,1.8,11.7,6.8,34,1.1,0.5,14.1,23.3,0.0,2.9,0.9,3.8,0.119,0.0,2.6,-1.4,1.2,1.2
"247","Reggie Jackson","PG",21,"OKC",45,501,9.2,0.408,0.39,0.182,3.4,8.3,6,21.2,2.6,0.1,17.3,18.7,0.0,-0.4,0.5,0.1,0.011,0.0,-2.6,-1.3,-3.9,-0.2
"248","Stephen Jackson","SF",33,"MIL",26,712,8.9,0.459,0.397,0.221,2.4,10.5,6.4,16.6,1.9,0.6,18.1,22.5,0.0,-0.8,0.5,-0.3,-0.019,0.0,-2.3,-1.1,-3.4,-0.3
